rank;best_yield;iteration;repetition;best_unc;max_unc;av_unc;std_unc;av_unc_train;av_unc_test;tota_av_unc
3;0.30382010884410915;119;76;0.2419336478542495;0.24327695432682034;0.2304744523704313;0.007341849473017584;0.2061811874268322;0.23257047664420719;0.2304744523704313
4;0.40482762370905834;120;71;0.2495795150638635;0.2940285628565152;0.25655907688856655;0.02060770354126005;0.16435351407581547;0.26458546346037715;0.25655907688856655
3;0.32680112600438155;121;62;0.22931187652569626;0.2708344903225563;0.23828483599053732;0.016214399724364326;0.1881573040760508;0.24268697052127128;0.23828483599053732
17;0.3547663468280133;120;72;0.24998718460548852;0.26171642657852767;0.23206709349740925;0.01566848551550304;0.17556236772146006;0.23698576389404175;0.23206709349740925
8;0.33351545397722693;121;63;0.21654193571206073;0.28831056442808145;0.2447641435828336;0.019973969315621985;0.16772104773764349;0.25152996786385595;0.24476414358283363
4;0.28429882208245005;120;73;0.20730559216834568;0.23577445509795;0.21660805526987648;0.009765348905917228;0.19012692442490223;0.21891320678716722;0.21660805526987645
14;0.3385131629400623;121;65;0.24787509731579138;0.24787509731579138;0.22237935476742213;0.012366261382379139;0.18117316720509977;0.2259980284626969;0.22237935476742213
2;0.4052348968985327;121;64;0.24767044694272655;0.2922674841796422;0.24988146309158274;0.019044796894275726;0.17427607025512018;0.25652103016787264;0.24988146309158274
0;0.3212753429851094;121;66;0.22099562023982444;0.2523520367854388;0.22613192710579777;0.011828662409023331;0.19494796940897896;0.2288704616344136;0.22613192710579777
2;0.40284162936635237;122;60;0.24716812153430695;0.2876686859709096;0.24710087820245333;0.02090874029543365;0.16165915770028216;0.2546701305502715;0.24710087820245333
2;0.4853382539862858;121;70;0.2653159507225765;0.3070383436100248;0.25940082681397936;0.022999255928566803;0.1643040139003554;0.2677521050018613;0.25940082681397936
4;0.33891179947046046;122;61;0.2211711644759945;0.26262219935560616;0.22874967705634472;0.016000428471134694;0.16683290057409533;0.23423486278297914;0.22874967705634466
2;0.4113089345857641;121;67;0.23553276436059853;0.2776866622832551;0.2384712278746448;0.020574215189685188;0.16344918045661294;0.24505956631645495;0.2384712278746448
0;0.3292781967144359;121;68;0.2200470224208379;0.25788203642144775;0.2321538426915207;0.012832947646276467;0.18917281902258037;0.235928380180861;0.2321538426915207
0;0.3672639286435831;121;69;0.23331497199093698;0.273037249574722;0.23634345382717878;0.017009293984236094;0.16990908228164345;0.24217763376460535;0.23634345382717878
1;0.31742916630113754;120;74;0.21937650104248935;0.2634124943781273;0.2241006567191758;0.015669341312745347;0.17890028049022805;0.22803529668815004;0.2241006567191758
2;0.3679810208912928;120;77;0.22104670735671042;0.2653239749195924;0.2331318525613193;0.01739121192450057;0.16711494484807557;0.2388785472879498;0.23313185256131927
1;0.3369111023223651;120;75;0.2537648554255165;0.2675645126546481;0.22403178772270518;0.018683978169575434;0.1708593702523598;0.2286603845725654;0.22403178772270518
3;0.3004541541873911;120;76;0.23612572268888365;0.23978586758020431;0.22554910617855742;0.008605616875559075;0.2000735532348051;0.2277667233137885;0.2255491061785574
4;0.4013210679111191;121;71;0.25145436800553955;0.2993718227371855;0.25952432577778706;0.02132604344071628;0.16888511441115592;0.2674841432065847;0.25952432577778706
2;0.34100194275553364;122;62;0.22970129106897436;0.2694789512796777;0.2345202123751983;0.014911777162888636;0.185040013504574;0.23890364601008712;0.2345202123751983
19;0.3531981173886416;121;72;0.2527029029558592;0.2566599696020359;0.22804799960640185;0.015025862572868682;0.17310501649103394;0.232873020786505;0.22804799960640185
7;0.33271149580473713;122;63;0.23483863845897932;0.2906603067224956;0.24685857718469914;0.020058725377102467;0.1696273911961587;0.2537004611312389;0.24685857718469914
5;0.28234514066534544;121;73;0.20718905813351612;0.2360393002420617;0.21586617995006432;0.009610628402185939;0.19121748727246604;0.21803079602090156;0.21586617995006432
13;0.3426541588996352;122;65;0.24952572255383149;0.24952572255383149;0.2257530058257453;0.011939710302169039;0.18405366359968786;0.22944713607256118;0.2257530058257453
2;0.41167752908545663;122;64;0.2492157684020022;0.2910677114851714;0.24915871732860664;0.018737111324895837;0.17445758312932086;0.255776464865751;0.24915871732860662
2;0.3943044147431749;123;60;0.24337672832260643;0.2867862335996738;0.2447746688572725;0.020853722802844428;0.1599053602650913;0.2523587347314674;0.24477466885727248
0;0.32631449952670943;122;66;0.21526929038663212;0.24793206920001046;0.22258804638948207;0.011592724960617265;0.19144058685400242;0.22534738901310716;0.22258804638948204
2;0.484903478454602;122;70;0.2674397595097624;0.30169390488457803;0.2591024023533413;0.021788056041119264;0.16599679717543772;0.2673505955831343;0.2591024023533413
4;0.3357008328941701;123;61;0.23384966400044369;0.2657596321901672;0.2323149780320549;0.01551484309140516;0.17144390669874154;0.23775452057673394;0.23231497803205484
2;0.4114244810978895;122;67;0.24021409199417385;0.2805742418694016;0.24171181308436848;0.020184397337534632;0.16805772108608963;0.2482368035165335;0.2417118130843685
1;0.33179237622215707;122;68;0.22883209332226395;0.25615894527061067;0.23360163105784912;0.01231616042860431;0.19079340432721736;0.23739399699784128;0.23360163105784912
0;0.36842111335243394;122;69;0.22948817095245216;0.2671455794795604;0.23016534540734904;0.017403845045755036;0.16516249585967047;0.23592392527514477;0.23016534540734904
2;0.3191050552908611;121;74;0.21502012538708812;0.26133793174538533;0.22147798232189952;0.015923380091965002;0.17427995607339358;0.2256228514825332;0.22147798232189952
2;0.3733237299973571;121;77;0.22229424423528943;0.2658957130066072;0.2322973407158205;0.01671640570313774;0.16821619623292575;0.23792486331913423;0.2322973407158205
