level_0,index,experiment_id,boronate/boronic ester smiles,bromide smiles,product_smiles,solvent,base,ligand,palladium source,temperature,comment,yield,round_id,Unnamed: 20,smiles_ok,bromide_smiles,boronate_smiles,solvent_smiles,base_name,base_smiles,catalyst_smiles
350,404,,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Brc1c(OCCOCc2ccccc2)cccc1,c1(COCCOc2c(c(c3)sc4c3cccc4)cccc2)ccccc1,DMF:water (5:1),Na2CO3,PPh3,Pd(PPh3)4,100,,53,4,,TRUE,Brc1c(OCCOCc2ccccc2)cccc1,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,CN(C)C=O.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
351,405,,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Brc1c(OCCOCc2ccccc2)cccc1,c1(COCCOc2c(c(c3)sc4c3cccc4)cccc2)ccccc1,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,60,,94,4,,TRUE,Brc1c(OCCOCc2ccccc2)cccc1,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
352,406,,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Brc1c(OCCOCc2ccccc2)cccc1,c1(COCCOc2c(c(c3)sc4c3cccc4)cccc2)ccccc1,Toluene:water (5:1),K3PO4,XPhos,XPhosPdG4,100,,7,4,,TRUE,Brc1c(OCCOCc2ccccc2)cccc1,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Cc1ccccc1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
353,407,,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Brc1c(OCCOCc2ccccc2)cccc1,c1(COCCOc2c(c(c3)sc4c3cccc4)cccc2)ccccc1,Toluene:water (5:1),K3PO4,P(tBu)3,P(tBu)3PdG4,100,,23,4,,TRUE,Brc1c(OCCOCc2ccccc2)cccc1,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Cc1ccccc1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],[Pd].C(C)(C)CP(C(C)(C)C)(C(C)(C)C).C(C)(C)CP(C(C)(C)C)(C(C)(C)C).C(C)(C)CP(C(C)(C)C)(C(C)(C)C)
354,408,,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Brc1c(OCCOCc2ccccc2)cccc1,c1(COCCOc2c(c(c3)sc4c3cccc4)cccc2)ccccc1,Toluene:water (5:1),K3PO4,XPhos,XPhosPdG4,60,,31,4,,TRUE,Brc1c(OCCOCc2ccccc2)cccc1,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Cc1ccccc1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
355,409,,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,Brc1c(OCCOCc2ccccc2)cccc1,c1(COCCOc2c(c(c3)sc4c3cccc4)cccc2)ccccc1,DMF:water (5:1),Na2CO3,SPhos,SPhosPdG4,60,,57,4,,TRUE,Brc1c(OCCOCc2ccccc2)cccc1,O=C1O[B-]2(c(c3)sc4c3cccc4)OCC[N+](C1)2C,CN(C)C=O.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
356,410,,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=C(NC=C2)C2=C1,C1(NC=C2)=C2C=C(C3=COC=C3)C=C1,DMF:water (5:1),K3PO4,PPh3,Pd(PPh3)4,100,,70,4,,TRUE,BrC1=CC=C(NC=C2)C2=C1,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,CN(C)C=O.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
357,411,,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=C(NC=C2)C2=C1,C1(NC=C2)=C2C=C(C3=COC=C3)C=C1,Toluene:water (5:1),K3PO4,PPh3,Pd(PPh3)4,100,,4,4,,TRUE,BrC1=CC=C(NC=C2)C2=C1,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,Cc1ccccc1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
358,412,,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=C(NC=C2)C2=C1,C1(NC=C2)=C2C=C(C3=COC=C3)C=C1,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,,57,4,,TRUE,BrC1=CC=C(NC=C2)C2=C1,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
359,413,,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=C(NC=C2)C2=C1,C1(NC=C2)=C2C=C(C3=COC=C3)C=C1,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,,82,4,,TRUE,BrC1=CC=C(NC=C2)C2=C1,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
360,414,,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=C(NC=C2)C2=C1,C1(NC=C2)=C2C=C(C3=COC=C3)C=C1,DMF:water (5:1),Na2CO3,PPh3,Pd(PPh3)4,100,,64,4,,TRUE,BrC1=CC=C(NC=C2)C2=C1,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,CN(C)C=O.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
361,415,,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=C(NC=C2)C2=C1,C1(NC=C2)=C2C=C(C3=COC=C3)C=C1,Toluene:water (5:1),K3PO4,XPhos,XPhosPdG4,60,,31,4,,TRUE,BrC1=CC=C(NC=C2)C2=C1,O=C1O[B-]2(C3=COC=C3)OC(C[N+](C1)2C)=O,Cc1ccccc1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
362,416,,O=C1O[B-]2(C3=NN(C4CCCCO4)C=C3)OC(C[N+](C1)2C)=O,O=C(OCC)C1CCCC2=C1N=C(Br)S2,O=C(OCC)C1CCCC2=C1N=C(C3=NN(C4CCCCO4)C=C3)S2,Toluene:water (5:1),K3PO4,PPh3,Pd(PPh3)4,100,,0,4,,TRUE,O=C(OCC)C1CCCC2=C1N=C(Br)S2,O=C1O[B-]2(C3=NN(C4CCCCO4)C=C3)OC(C[N+](C1)2C)=O,Cc1ccccc1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
363,417,,O=C1O[B-]2(C3=NN(C4CCCCO4)C=C3)OC(C[N+](C1)2C)=O,O=C(OCC)C1CCCC2=C1N=C(Br)S2,O=C(OCC)C1CCCC2=C1N=C(C3=NN(C4CCCCO4)C=C3)S2,DMF:water (5:1),Na2CO3,XPhos,XPhosPdG4,100,,14,4,,TRUE,O=C(OCC)C1CCCC2=C1N=C(Br)S2,O=C1O[B-]2(C3=NN(C4CCCCO4)C=C3)OC(C[N+](C1)2C)=O,CN(C)C=O.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
364,418,,O=C1O[B-]2(C3=NN(C4CCCCO4)C=C3)OC(C[N+](C1)2C)=O,O=C(OCC)C1CCCC2=C1N=C(Br)S2,O=C(OCC)C1CCCC2=C1N=C(C3=NN(C4CCCCO4)C=C3)S2,DMF:water (5:1),K3PO4,P(tBu)3,P(tBu)3PdG4,60,,0,4,,TRUE,O=C(OCC)C1CCCC2=C1N=C(Br)S2,O=C1O[B-]2(C3=NN(C4CCCCO4)C=C3)OC(C[N+](C1)2C)=O,CN(C)C=O.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],[Pd].C(C)(C)CP(C(C)(C)C)(C(C)(C)C).C(C)(C)CP(C(C)(C)C)(C(C)(C)C).C(C)(C)CP(C(C)(C)C)(C(C)(C)C)
