inchikey;block;smiles;smiles+ chemdraw;flag;lowest_price;pubchem_cid;urls
VTVLCEDACLQFSZ-UHFFFAOYNA-N;Nc1ccc(F)cc1[Xe];Nc1ccc(F)cc1I.Nc1ccc(F)cc1Br;Nc1ccc(F)cc1I.Nc1ccc(F)cc1Br;Y;9.0;2778283!!242873;http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7693$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=13208&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/l510157?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1250&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?AN-1130$$https://www.sigmaaldrich.com/catalog/product/aldrich/369055?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
UXMHYPSHAIOEAL-UHFFFAOYNA-N;Nc1ccc(OC(F)(F)F)c([Xe])c1;Nc1ccc(OC(F)(F)F)c(I)c1.Nc1ccc(OC(F)(F)F)c(Br)c1;Nc1ccc(OC(F)(F)F)c(I)c1.Nc1ccc(OC(F)(F)F)c(Br)c1;Y;9.0;56604202!!2736418;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=44165&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?QA-6069$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=4015&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds004708?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
ZOAFGEWUOBRNBW-FOKAJRNENA-N;NC(=S)c1cccc([Xe])c1;NC(=S)c1cccc(I)c1.NC(=S)c1cccc(Br)c1;NC(=S)c1cccc(I)c1.NC(=S)c1cccc(Br)c1;Y;9.0;2759375!!2757186;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=15216&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?WZ-9376$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=15199&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/684813?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
POJZNHBRILXZHA-UHFFFAOYNA-N;O=Cc1ccc(F)cc1[Xe];O=Cc1ccc(F)cc1I.O=Cc1ccc(F)cc1Br;O=Cc1ccc(F)cc1I.O=Cc1ccc(F)cc1Br;Y;9.0;60145999!!2773319;http://www.combi-blocks.com/cgi-bin/find.cgi?QM-4191!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7685$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=8533&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds002990?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
UQETVOWDVDZEFB-UHFFFAOYNA-N;O=Cc1cc(F)ccc1[Xe];O=Cc1cc(F)ccc1I.O=Cc1cc(F)ccc1Br;O=Cc1cc(F)ccc1I.O=Cc1cc(F)ccc1Br;Y;9.0;29919737!!2773321;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-7424$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=77443&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?SS-4171$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=8534&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/528978?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
BULLTZHUUMRSSF-UHFFFAOYNA-N;Oc1ccc([Xe])cc1F;Oc1ccc(I)cc1F.Oc1ccc(Br)cc1F;Oc1ccc(I)cc1F.Oc1ccc(Br)cc1F;Y;9.0;14549223!!2724981;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-9764$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=110579&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7761$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1935&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/316296?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
HLISQAGLSKQSOU-KUJMMBRENA-N;O=C(O)C=Cc1ccc([Xe])cc1;O=C(O)C=Cc1ccc(Br)cc1;O=C(O)C=Cc1ccc(Br)cc1;Y;9.0;737158;http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1143$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=81&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/260975?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
DVDHFZAEPMUYSG-UHFFFAOYNA-N;CCc1ccc([Xe])cc1;CCc1ccc(I)cc1.CCc1ccc(Br)cc1;CCc1ccc(I)cc1.CCc1ccc(Br)cc1;Y;9.0;141189!!15313;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-3322$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=3114&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/467413?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1219$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=86&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/111414?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
QTVUPGRMLMOHBH-UHFFFAOYNA-N;[Xe]c1cc2ccccc2c2ccccc12;Ic1cc2ccccc2c2ccccc12.Brc1cc2ccccc2c2ccccc12;Ic1cc2ccccc2c2ccccc12.Brc1cc2ccccc2c2ccccc12;Y;9.0;259286!!11309;https://www.sigmaaldrich.com/catalog/product/aldrich/389358?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0490$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=118120&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/b75409?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
LLRVTEVHSCPDDH-UHFFFAOYNA-N;CC(C)c1cc(C(C)C)c([Xe])c(C(C)C)c1;CC(C)c1cc(C(C)C)c(Br)c(C(C)C)c1;CC(C)c1cc(C(C)C)c(Br)c(C(C)C)c1;Y;9.0;140846;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0819$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=42729&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/637939?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
BAHHBMPPJDLNKN-UHFFFAOYNA-N;N#Cc1ccc([Xe])cc1;N#Cc1ccc(I)cc1.N#Cc1ccc(Br)cc1.N#Cc1ccc(Br)cc1.N#Cc1ccc(Br)cc1;N#Cc1ccc(I)cc1.N#Cc1ccc(Br)cc1.N#Cc1ccc(Br)cc1.N#Cc1ccc(Br)cc1;Y;9.0;76467!!124202869!!71309635!!12162;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-3151$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=80661&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/579157?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!https://www.sigmaaldrich.com/catalog/product/aldrich/791024?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!https://www.sigmaaldrich.com/catalog/product/aldrich/707554?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?BK-4527$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1151&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/b58407?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
RLULDUHIXWVAQV-UHFFFAOYNA-N;Cc1ccc(N)c([Xe])c1;Cc1ccc(N)c(I)c1.Cc1ccc(N)c(Br)c1;Cc1ccc(N)c(I)c1.Cc1ccc(N)c(Br)c1;Y;9.0;2764000!!11422;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-3379$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=95662&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/794376?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7454$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=90&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/124087?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
IPCQBBKMUHEGSS-UHFFFAOYNA-N;CC(C)(C)c1ccc([Xe])cc1;CC(C)(C)c1ccc(I)cc1.CC(C)(C)c1ccc(Br)cc1;CC(C)(C)c1ccc(I)cc1.CC(C)(C)c1ccc(Br)cc1;Y;9.0;142029!!77595;http://www.combi-blocks.com/cgi-bin/find.cgi?QA-5557$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=4191&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/411205?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?QA-3547$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=48&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/253928?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
RFFJVFONBIJBBK-UHFFFAOYNA-N;CS(=O)(=O)c1ccc([Xe])cc1;CS(=O)(=O)c1ccc(Br)cc1;CS(=O)(=O)c1ccc(Br)cc1;Y;9.0;77014;http://www.combi-blocks.com/cgi-bin/find.cgi?BK-4512$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1633&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/556327?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
MBUXYAOVPWUWKN-NSKAINJBNA-N;O=C(O)Cc1cccc([Xe])c1;O=C(O)Cc1cccc(I)c1.O=C(O)Cc1cccc(Br)c1;O=C(O)Cc1cccc(I)c1.O=C(O)Cc1cccc(Br)c1;Y;9.0;3870220!!74653;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-3118$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=55124&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/587001?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4261$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=97&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/288861?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
MYZMOIPTKJWSPC-UHFFFAOYNA-N;Cc1cc(O)ccc1[Xe];Cc1cc(O)ccc1I.Cc1cc(O)ccc1Br;Cc1cc(O)ccc1I.Cc1cc(O)ccc1Br;Y;9.0;10421515!!72857;http://www.combi-blocks.com/cgi-bin/find.cgi?QA-1753$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=63885&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0846$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=12208&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/440884?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
KACSLIOLDCQMSM-UHFFFAOYNA-N;O=[N+]([O-])c1ccc(F)c([Xe])c1;O=[N+]([O-])c1ccc(F)c(I)c1.O=[N+]([O-])c1ccc(F)c(Br)c1;O=[N+]([O-])c1ccc(F)c(I)c1.O=[N+]([O-])c1ccc(F)c(Br)c1;Y;9.0;10539733!!69699;http://www.combi-blocks.com/cgi-bin/find.cgi?AN-3535$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=28967&ExtHyperLink=1!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=15773&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7447$$https://www.sigmaaldrich.com/catalog/product/aldrich/803685?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/aldrich/l510211?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
FGFBFPCPLHHMSI-UHFFFAOYNA-N;CCOc1ccc([Xe])cc1;CCOc1ccc(I)cc1.CCOc1ccc(Br)cc1;CCOc1ccc(I)cc1.CCOc1ccc(Br)cc1;Y;9.0;220700!!68523;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-3333$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=32577&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/538744?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1196$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=18068&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/211443?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
IOXSQZZKXFLVPS-UHFFFAOYNA-N;Cc1cc(C)c([Xe])c(C)c1;Cc1cc(C)c(I)c(C)c1.Cc1cc(C)c(Br)c(C)c1;Cc1cc(C)c(I)c(C)c1.Cc1cc(C)c(Br)c(C)c1;Y;9.0;77647!!68473;http://www.combi-blocks.com/cgi-bin/find.cgi?QF-2505$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=80665&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/r258377!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=77278&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/b71608?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
ULZNMTRJNBHEEF-UHFFFAOYNA-N;Fc1ccc([Xe])cc1F;Fc1ccc(I)cc1F.Fc1ccc(Br)cc1F;Fc1ccc(I)cc1F.Fc1ccc(Br)cc1F;Y;9.0;2724444!!67675;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-3100$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=2194&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/441201?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2339$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=85&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/263478?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
FHUNDGRQKAZKAR-UHFFFAOYNA-N;O=C1OC(=O)c2cc([Xe])ccc21;O=C1OC(=O)c2cc(Br)ccc21;O=C1OC(=O)c2cc(Br)ccc21;Y;9.0;66590;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-4020$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=4978&ExtHyperLink=1
WRVZARXSWQBYPK-UHFFFAOYNA-N;[Xe]c1ccc2ccccc2c1;Ic1ccc2ccccc2c1.Brc1ccc2ccccc2c1;Ic1ccc2ccccc2c1.Brc1ccc2ccccc2c1;Y;9.0;136412!!11372;http://www.combi-blocks.com/cgi-bin/find.cgi?QP-8225$$https://www.sigmaaldrich.com/catalog/product/aldrich/690074?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=119871&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OR-0398$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=63150&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/183644?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
SJXRYOLIUZEONC-UHFFFAOYNA-N;[Xe]c1cccc2ccccc12;Ic1cccc2ccccc12.Brc1cccc2ccccc12;Ic1cccc2ccccc12.Brc1cccc2ccccc12;Y;9.0;7004!!7001;http://www.combi-blocks.com/cgi-bin/find.cgi?QF-3457$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=2534&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/238139?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/sial/57910?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.sigmaaldrich.com/catalog/product/vetec/v000516?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.combi-blocks.com/cgi-bin/find.cgi?QE-4093$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=103043&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/b73104?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/aldrich/17640?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
IZFFKYODVFQBQG-UHFFFAOYNA-N;O=C(c1ccccc1)c1ccc([Xe])cc1;O=C(c1ccccc1)c1ccc(I)cc1.O=C(c1ccccc1)c1ccc(Br)cc1;O=C(c1ccccc1)c1ccc(I)cc1.O=C(c1ccccc1)c1ccc(Br)cc1;Y;9.0;569638!!7030;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=12645&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OT-2951$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=82610&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/b58601?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
STHNJOMQZPFUHH-NSKAINJBNA-N;O=C1Nc2ccc([Xe])cc2C1=O;O=C1Nc2ccc(I)cc2C1=O.O=C1Nc2ccc(Br)cc2C1=O;O=C1Nc2ccc(I)cc2C1=O.O=C1Nc2ccc(Br)cc2C1=O;Y;9.0;88695!!6889;http://www.combi-blocks.com/cgi-bin/find.cgi?QF-1676$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=8489&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/140589?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?QA-7476$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=49943&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/476994?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
PGMYHOFAOQTGBH-UHFFFAOYNA-N;[Xe]c1ccc(Oc2ccccc2)cc1;Ic1ccc(Oc2ccccc2)cc1.Brc1ccc(Oc2ccccc2)cc1.Brc1ccc(Oc2ccccc2)cc1;Ic1ccc(Oc2ccccc2)cc1.Brc1ccc(Oc2ccccc2)cc1.Brc1ccc(Oc2ccccc2)cc1;Y;9.0;520399!!16217402!!7565;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=80663&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds003327?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!https://www.sigmaaldrich.com/catalog/product/aldrich/588776?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=42608&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0645$$https://www.sigmaaldrich.com/catalog/product/sial/33661?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/aldrich/b65209?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
OTSGTUKXYIAUKR-UHFFFAOYNA-N;Cc1ccc([Xe])cc1;Cc1ccc(I)cc1.Cc1ccc(Br)cc1.Cc1ccc(Br)cc1.Cc1ccc(Br)cc1.Cc1ccc(Br)cc1;Cc1ccc(I)cc1.Cc1ccc(Br)cc1.Cc1ccc(Br)cc1.Cc1ccc(Br)cc1.Cc1ccc(Br)cc1;Y;9.0;12207!!45785161!!12222045!!11332751!!7805;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-0275$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=152&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/sial/58110?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/aldrich/206555?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=163622&ExtHyperLink=1!!https://www.sigmaaldrich.com/catalog/product/aldrich/682160?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=37137&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?QE-1426$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=339&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/b82200?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/sial/18500?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
RHSPTHKJSXXFON-UHFFFAOYNA-N;Cc1ccc(C)c([Xe])c1;Cc1ccc(C)c(I)c1.Cc1ccc(C)c(Br)c1;Cc1ccc(C)c(I)c1.Cc1ccc(C)c(Br)c1;Y;9.0;70731!!11121;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-2273$$https://www.sigmaaldrich.com/catalog/product/aldrich/t333034$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1491&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1194$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=13169&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/167266?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
NCSFAQMXUYAMQE-UHFFFAOYNA-N;O=[N+]([O-])c1ccccc1[Xe];O=[N+]([O-])c1ccccc1I.O=[N+]([O-])c1ccccc1Br.O=[N+]([O-])c1ccccc1Br;O=[N+]([O-])c1ccccc1I.O=[N+]([O-])c1ccccc1Br.O=[N+]([O-])c1ccccc1Br;Y;9.0;69115!!45038460!!11341;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-3715$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=26&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/136190?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!https://www.sigmaaldrich.com/catalog/product/aldrich/723886?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=987&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/365424?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
QFMXORIFDKSNEG-UHFFFAOYNA-N;COc1ccccc1[Xe];COc1ccccc1I.COc1ccccc1Br;COc1ccccc1I.COc1ccccc1Br;Y;9.0;68257!!11358;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-2466$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=235&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/252786?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?SS-8745$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1132&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/159239?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
PGAVZZXQNPEPSL-UHFFFAOYNA-N;Fc1cc(F)c([Xe])cc1F;Fc1cc(F)c(I)cc1F.Fc1cc(F)c(Br)cc1F;Fc1cc(F)c(I)cc1F.Fc1cc(F)c(Br)cc1F;Y;9.0;2760713!!67597;http://www.combi-blocks.com/cgi-bin/find.cgi?SS-4830$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=15270&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1173$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=495&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/247979?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
UDXVDDIRSSSHCE-NSKAINJBNA-N;O=C(O)c1ccc(F)c([Xe])c1;O=C(O)c1ccc(F)c(I)c1.O=C(O)c1ccc(F)c(Br)c1;O=C(O)c1ccc(F)c(I)c1.O=C(O)c1ccc(F)c(Br)c1;Y;9.0;10361!!70509;http://www.combi-blocks.com/cgi-bin/find.cgi?SS-5922$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=43982&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds014573?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4004$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=2568&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/341355?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
YMBZLLMUPFDNOE-UHFFFAOYNA-N;COc1ccc([Xe])cc1OC;COc1ccc(I)cc1OC.COc1ccc(Br)cc1OC;COc1ccc(I)cc1OC.COc1ccc(Br)cc1OC;Y;9.0;230307!!76114;http://www.combi-blocks.com/cgi-bin/find.cgi?SS-9784$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=18555&ExtHyperLink=1!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=103&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0737$$https://www.sigmaaldrich.com/catalog/product/aldrich/b83355?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
